"gene","module","score"
"C6orf123",10,0.0107553774670856
"SDK1",18,0.0951639395891346
"ACTB",5,0.0889190942860725
"RSPH10B",8,0.00077863331101309
"CYTH3",6,0.00611255425866873
"RPA3",1,0.00671806209208293
"NDUFA4",3,0.0504743401815236
"THSD7A",19,0.0176115860618588
"ETV1",13,0.0351952390331815
"DGKB",7,0.0378478111421872
"ABCB5",15,0.00162604553462423
"SKAP2",8,0.0181793629149932
"HOXA3",22,0.000279127173283783
"CPVL",4,0.0168244375394293
"PRR15",21,0.0003673096319825
"AQP1",15,0.00588670325134148
"NEUROD6",4,0.000972002781224481
"PDE1C",8,0.00366331027178899
"ELMO1",18,0.0488808307065374
"GLI3",6,0.00233365720808992
"C7orf25",15,0.000719141301060112
"POLD2",5,0.0079736398456644
"IGFBP1",2,0.0696813321833544
"IGFBP3",3,0.0277741887256995
"ZPBP",18,0.00161894734532422
"SEC61G",4,0.0220051749025964
"ZNF117",14,0.00671746941894329
"FZD9",4,0.000589746179104291
"STX1A",10,0.00241227172373486
"FGL2",16,0.000852165458230133
"MAGI2",7,0.223402623640614
"GNAT3",10,0.00041200752060738
"SEMA3C",4,0.00486293986452785
"PCLO",18,0.0535260355620593
"KIAA1324L",14,0.00905024522288115
"ABCB4",14,0.0298022067777954
"ZNF804B",1,0.00365107195281618
"MTERF",17,0.0389693194891218
"SAMD9",3,0.00247004422074818
"SAMD9L",2,0.000614665791842181
"CALCR",9,0.00141124667003743
"GNGT1",17,0.00174463137171482
"COL1A2",2,0.02773180681736
"PEG10",5,0.445502166669255
"PDAP1",2,0.0112657324641857
"PTCD1",2,0.007569309654637
"ATP5J2",5,0.044606673817298
"CYP3A5",11,0.164151195692129
"CYP3A43",7,0.0248130500616391
"AZGP1",5,0.0565958812297286
"TAF6",9,0.0095153515368823
"C7orf43",12,0.00419860566312213
"ZCWPW1",10,0.00690529360525901
"TSC22D4",9,0.0117882283068239
"ACTL6B",12,0.000936059946742673
"GIGYF1",9,0.0243078284120073
"ACHE",1,0.00613223501505955
"SERPINE1",19,0.0103438713960915
"FIS1",3,0.0296612788385267
"FBXL13",18,0.0203576834607729
"SLC26A5",1,0.00272083760734234
"RELN",4,0.0443899375317134
"NAMPT",17,0.0139382485017116
"GPR22",2,0.000320395932298003
"LINC00998",5,0.00784863632391783
"TFEC",1,0.000633585364085112
"CFTR",19,0.00218932472824814
"GRM8",18,0.0600669209545009
"CCDC136",1,0.000956242799196729
"UBE2H",17,0.200942244500066
"PODXL",1,0.00206701867939858
"SLC13A4",17,0.00260530597080399
"TRPV6",19,0.000629909167120211
"ARHGEF35",10,0.00147972013651749
"EZH2",19,0.0328224543093567
"PDIA4",5,0.0654184044880582
"GIMAP4",2,0.000693198848809936
"GIMAP2",11,0.000381675957469199
"SMARCD3",9,0.00341025396843624
"XRCC2",6,0.00868149759724486
"C7orf13",3,0.00090394449173401
"NCAPG2",16,0.0201023648289662
"ANGPT2",7,0.00270276503114331
"SGK223",19,0.0130910657476196
"XKR6",7,0.0482694658366286
