,clusters,mean
FTL,1,1.2183486359980966
C19orf73,1,0.000293390595902131
HRC,4,0.0028039058017411125
TEAD2,13,0.005167636196639514
CCDC155,6,0.0004419546986099198
CTC-326K19.6,3,0.027141154308714433
KCNC3,10,0.01170580994731946
JOSD2,1,0.0059507112929702444
ASPDH,2,0.031209387828066714
SIGLEC5,0,0.00040557822976326324
ZNF578,11,0.0008279297707710319
ZNF468,11,0.0015807922126098517
CACNG7,15,0.0005093825090751247
VSTM1,20,0.00027811834529635184
TFPT,2,0.0034813845507592842
LENG1,0,0.00375702070189864
LILRB3,7,0.0006138684776260823
LILRB5,0,0.0011010012649598706
LILRB2,0,0.0006446194794354576
LENG9,17,0.0034948109065458814
GP6,11,0.0009260664479227162
TNNI3,8,0.0026623829628935163
AC010327.2,5,0.0008275370749319691
SHISA7,20,0.0005982305283687529
ZSCAN5A,6,0.05235643602165674
ZNF835,7,0.0017766974119041408
PEG3,8,0.3475582171226502
ZNF543,11,0.0016925276388400335
AC003002.4,20,0.0002978976355841786
UBE2M,2,0.01312141026559062
C20orf96,7,0.00859423388993158
TMEM74B,11,0.0024701894513468035
TGM3,5,0.00037547558531986187
C20orf194,12,0.08378261222732299
C20orf27,1,0.006838696457657494
RNF24,6,0.021861978963464663
TMEM230,3,0.02084111994835064
PCNA,1,0.015358135411819483
JAG1,16,0.0074787707354711
FLRT3,19,0.07304281200078865
SNX5,0,0.04583869230810157
SLC24A3,5,0.007861555759489451
CST3,4,0.06923785218116099
AL035252.1,15,0.000358069938378239
ZNF337,6,0.014829473536961697
BCL2L1,12,0.08716525495494369
DUSP15,8,0.0007706322266365437
E2F1,3,0.005366432139487894
PROCR,14,0.0007123950075202714
DSN1,18,0.010988340085467927
RBL1,7,0.029393630381634082
KIAA1755,18,0.00040401291091940006
Z97053.1,11,0.00031540945407913925
PLTP,2,0.02988346119051015
ZNF334,13,0.008451394928206468
EYA2,16,0.0020940000985026105
SPATA2,8,0.0027325147328210522
FAM65C,1,0.032362759985458275
MOCS3,3,0.001146196581745415
SALL4,10,0.012534680838078759
ZFP64,6,0.039415773342176816
CBLN4,7,0.0013588918255446876
GCNT7,11,0.0014707912603649346
BMP7,5,0.006029244576931033
PCK1,12,0.03921349453752866
SLMO2,8,0.0052868622506355815
PPP1R3D,11,0.0011833188344050598
COL9A3,20,0.001474054325085817
NKAIN4,1,0.0004753190140142855
LIME1,5,0.0002273717429653401
SAMD10,11,0.0025585647520549827
SOX18,2,0.0011362948582243
RGS19,4,0.001219059875456442
SAMSN1,14,0.001134733711983704
BTG3,14,0.00964095287871539
CHODL,13,0.008178124287344095
APP,5,0.0431694154899795
TCP10L,2,0.0013739082984129038
AP000275.65,10,0.001920912519761941
C21orf62,7,0.0008404727222220762
DNAJC28,15,0.001027944556529017
DONSON,14,0.008264186949680048
RUNX1,17,0.054216501797418166
ERG,0,0.0031928231774765795
C21orf88,5,0.0003788647892766339
DSCAM,1,0.009534811040922115
RIPK4,5,0.008952106964337929
ABCG1,17,0.0015818594436446318
CRYAA,3,0.0007177700147268886
SIK1,0,0.011060722419227984
CSTB,3,0.023034494965626266
AGPAT3,10,0.1231569547698036
AIRE,7,0.0010377496722241586
POFUT2,11,0.011497564343140063
CECR6,20,0.0003589073908246684
PRODH,9,0.003532887728165609
DGCR6L,2,0.007751692903146294
AC002472.1,0,0.0006878914141021303
GNAZ,8,0.0017552683232548395
ZNF70,7,0.008617080597299162
VPREB3,21,0.00047232636410382453
C22orf15,15,0.0003819472977730144
MIF,4,0.003045193668276099
AP000350.4,3,0.0027225141735435867
UPB1,13,0.03640062120539067
RASL10A,9,0.0003351881860014265
HORMAD2,7,0.0006142176469514818
SELM,2,0.001729357819156888
SYN3,6,0.07243818268364977
APOL3,11,0.003076898187558819
APOL2,0,0.007021674018488687
PVALB,0,0.0004405666615312595
TST,4,0.09909850264081038
ELFN2,11,0.0015241360422882622
H1F0,2,0.08280020747084765
DMC1,18,0.005355798134736698
FAM227A,9,0.0021495245845676554
CYP2D6,5,0.0015439917474347573
SMC1B,7,0.004711031307154735
ALG12,1,0.018688318654508717
PLXNB2,1,0.02519881027861149
LMF2,1,0.0329833653631678
SCO2,4,0.004010957561201558
XG,13,0.0026725905224290057
FAM9A,9,0.015782648949484848
FAM9B,12,0.0014725103342356637
MID1,12,0.11024321119240424
FANCB,15,0.003255868616915605
YY2,12,0.001338385489279557
CXorf58,12,0.00046249284629472386
KLHL15,19,0.011650454738044224
PCYT1B,11,0.0014389731513990238
IL1RAPL1,6,0.12877689279320415
FUNDC1,8,0.0029101765142324834
SLC38A5,1,0.006420965047645003
SLC35A2,3,0.004082960003944603
KCND1,7,0.0004955063256181238
CACNA1F,0,0.0003613189669800878
FOXP3,19,0.001349087601781469
SHROOM4,5,0.004327696612884274
NUDT11,21,0.0002995078920918388
FAM156A,6,0.0050542254309441
ZXDB,2,0.001523582583921126
ZXDA,3,0.00036050564358581626
MTMR8,13,0.01048169426999093
ZC4H2,17,0.03938674669029566
LAS1L,2,0.007873216913808049
EDA,12,0.07960808607664094
KIF4A,15,0.015052907638574899
IL2RG,0,0.000599787716017028
RGAG4,20,0.000575866209581933
PHKA1,7,0.0066799938755278164
KIAA2022,10,0.006227663773303733
TAF9B,3,0.004786343968294252
BRWD3,6,0.05810337544471297
HDX,10,0.0034896645649132403
PCDH11X,11,0.00530319265583432
FAM133A,2,0.0003098052901015999
BTK,2,0.0014241826936724493
ARMCX6,10,0.0016041424633073365
ARMCX2,8,0.0027698088624542897
NXF5,10,0.0006123672496545978
BEX1,2,0.06158981191660979
IL1RAPL2,16,0.012280740622432243
SERPINA7,2,0.028684353886128295
MORC4,16,0.014320773473820431
PSMD10,1,0.004798756810239016
COL4A6,8,0.0009454291197677928
CHRDL1,8,0.0013715945532139127
TRPC5,6,0.03689827415513361
KLHL13,12,0.059823901900272855
CXorf56,16,0.0047733307251254615
ELF4,13,0.001144176927321213
HS6ST2,16,0.043691279259182994
FAM122B,12,0.0066473879581773025
MOSPD1,19,0.013993314796789374
CXorf48,9,0.015386212062140529
VGLL1,15,0.00035773415380812787
FGF13,0,0.007437630019951779
CDR1,4,0.004432584661956107
LDOC1,4,0.021111195402573887
SLITRK4,3,0.0005017685721539032
CETN2,4,0.014642484554609064
BCAP31,4,0.0074704475904334815
HCFC1,3,0.024744868614217243
IRAK1,3,0.0076872847025614265
FLNA,8,0.01031662553977335
SLC10A3,3,0.0022344200646208247
F8,19,0.010999379625301958
MTCP1,9,0.002746886585024408
CLIC2,0,0.0038766570776711294
SPRY3,7,0.0013758644858081084
UTY,7,0.06118810510559089
NLGN4Y,13,0.0395000519893365
