"gene","module","score"
"XRCC2",6,0.0745514463189713
"SOGA2",3,0.0582219020265092
"KPNA2",5,0.0664387541418019
"GRM8",6,0.0508164236730051
"ECT2",5,0.0653178637428774
"PRR11",5,0.0704853327836457
"COX4I1",1,0.0746802503504264
"BUB1B",5,0.069853291293931
"MSRB1",1,0.0770553952607932
"ATF5",1,0.0648929914420466
"POLA1",6,0.0574194715908269
"CANX",1,0.0675878483931591
"GPX3",1,0.0748527062811103
"SLC25A1",1,0.0631653846506317
"SEPHS2",1,0.0717570702873084
"BEX1",1,0.0694855496517507
"CIDEB",1,0.0670533259445975
"SPAG5",5,0.0686162464829179
"S100A10",1,0.0619154699317343
"TAF15",9,0.0510703241884251
"BCAM",1,0.068335395119034
"TMEM66",1,0.0657538963808186
"HP1BP3",11,0.0495640208434874
"GINS1",6,0.0596594398680565
"PI4K2B",9,0.0479755810974997
"STIL",6,0.058213134389423
"AFM",14,0.0505539138959859
"ANK3",15,0.058673271036432
"AZGP1",1,0.0739526076836257
"VAV3",4,0.0817204199077134
"MLLT3",3,0.0626285167091773
"HMMR",5,0.066948359560365
"IGF2R",1,0.072538912750846
"HEMGN",12,0.0685239182978755
"SAA4",1,0.0811336384649208
"KRT18",1,0.0711724367132075
"LYPD6",3,0.0551681510302666
"SSR4",1,0.0630968830207809
"HMGB2",12,0.0689573436789975
"ENOX1",3,0.0628001997404149
"NPC2",1,0.0688180959267561
"COX8A",1,0.0681795417996808
"ACTB",1,0.0666131868200371
"HNRNPA1",1,0.0642976332098477
"IQGAP3",5,0.0579176284129489
"PAQR9",1,0.0676343333154227
"NEIL3",6,0.0655078235290972
"FAM111B",6,0.0597685549386412
"YAP1",9,0.0485611290406273
"BTG1",1,0.0621223682931102
"KDM6A",9,0.048367431153288
"RBFOX1",8,0.0520951504311966
"NUGGC",14,0.052189972951179
"XKR4",8,0.0508534736321453
"SURF4",1,0.0609612573167128
"SSR1",1,0.0620933305911292
"TRAM1",1,0.0661400299920681
"DSCAM",8,0.0770197635874568
"CCDC18",5,0.0502790306822467
"TBL1Y",14,0.0455658832129257
"SGK223",4,0.0713809222294931
"SNAP25",3,0.0425198154068572
"NCAPD3",6,0.0585418471833564
"EPHX1",1,0.0572745606725826
"FOXN4",5,0.0519261265195547
"PERP",1,0.0625224887341533
"HELLS",6,0.0579068660618142
"MEF2C",8,0.0624959588587083
"THSD7A",4,0.0616210473873097
"MARCKS",1,0.063789035041563
"MND1",6,0.0687396735002
"WDR83OS",1,0.0692981424073975
"KNTC1",6,0.0514765837531872
"KIF20B",5,0.0521327876174094
"PDS5A",9,0.0476795790071496
"KIF23",5,0.0588141681512467
"KIF15",6,0.0584262152231402
"LMAN1",1,0.056674680973213
"BSG",1,0.0629046761812397
"TNFAIP8",4,0.0689804038271691
"SATB2",8,0.0600156798732604
"DCN",19,0.0789591378800912
"PCM1",9,0.0443756930766189
"CYBA",1,0.0631744586350933
"DEPDC1B",5,0.0505608406597849
"CCNF",5,0.0527688110649828
"ZEB2",8,0.0664244336519086
"ZNF704",9,0.0449899875316599
"ITGB3BP",6,0.0481218775936142
"C14orf1",1,0.0562479441699686
"PPP1R9A",10,0.0434853039657885
"FIS1",12,0.0646635991279464
"KIF11",5,0.0484937956617757
"DBI",1,0.0576877457810505
"S100A6",12,0.0699758189846842
"PLD1",10,0.0421882587726369
"ADAMTS16",3,0.0374222610325096
"S100A16",1,0.0682000682811224
"CEP55",5,0.0515309644562253
"PLTP",1,0.0660594910792673
"IGFBP7",19,0.0690195524884539
"NTN4",3,0.04729322986657
"CALM2",13,0.0529751558998405
"NCAPG",5,0.064290292906734
"PRDM5",6,0.0475840131240859
"CEP192",11,0.0414021841596938
"PHIP",9,0.0428708070099609
"DCLK1",8,0.0579024848776947
"NEGR1",8,0.066206709764902
"FADS2",1,0.0570412104439416
